query,title,docid,link,rel
Hair repair oil,"Design Essentials Natural Coconut & Monoi Deep Moisture Oil Treatment, 4 Oz",1421,https://www.amazon.com/dp/B00UI0B7KE,3
Hair repair oil,Hair GRO Miracle Oil,13006,https://www.amazon.com/dp/B07F2PXFRQ,3
Hair repair oil,Dabur Almond Hair oil 200ml [pack of 3],15945,https://www.amazon.com/dp/B002563DN8,3
Hair repair oil,Ultimate Care Moisture + Repair + Shine Shampoo 38.2 Oz Compatible with Pantene Pro-V Beautiful Lengths Shampoo 12.6 Oz,17818,https://www.amazon.com/dp/B08FCTXZ1F,3
Hair repair oil,"Circle of Friends Luiz's Shampoo, Coconut, 10 Fluid Ounce",4375,https://www.amazon.com/dp/B01M1XWWM0,1
Hair repair oil,PACK OF 2 VIA Natural Tea Tree Oil 1.5 fl.oz. EACH,11576,https://www.amazon.com/dp/B00SJHGAGO,3
Hair repair oil,TRUSS Equilibrium Shampoo for Oily Hair with Dry Ends - Cleans Scalp Balancing Excessive Oiliness In The Roots While Hydrating Hair Leaving it Strong & Vibrant. Prevents Dry Split Ends & Add Shine,16512,https://www.amazon.com/dp/B077TBSVK8,3
Hair repair oil,"OGX Shampoo with Smooth Hydration Argan Oil and Shea Butter, 13 Fluid Ounce",11666,https://www.amazon.com/dp/B010818EFI,3
Hair repair oil,"Natural Hair Restoration Oil (Orange Blossom) | 9 Nutrient-Rich Oils | Shiny, Frizz-Free Hair | Best Solution to Dry, Dead, Greasy & Split-Ended Hair | 100% Satisfaction Guarantee",9772,https://www.amazon.com/dp/B07GLZ7W45,3
Hair repair oil,Aunt Jackie's Nourish My Hair Flaxseed & Monoi Oil - 4 oz,21399,https://www.amazon.com/dp/B072KJQG1Y,3
Hair repair oil,Permanent Hair Color Shampoo Natural Coconut Oil Hair Dye Long Lasting (Dark Brown),14709,https://www.amazon.com/dp/B08LMJVP98,3
Hair repair oil,"Peter Lamas Rice Volumizing Shampoo and Conditioner Set, 2 Count",23129,https://www.amazon.com/dp/B01EOEUUSY,1
Hair repair oil,UNA Hair Food Jojoba Oil Hair Treatment 34oz(1000ml),22061,https://www.amazon.com/dp/B002KM8C7O,3
Hair repair oil,"K I.C.O.N. I.C.O.N. India Curl Cream, Wave and Curl Enhancer, Salon-Quality Hair Care, Ivory, Amber, 5.1 Oz Bottle",14938,https://www.amazon.com/dp/B00DGXXPF0,3
Hair repair oil,"Briogeo Don't Despair, Repair! Overnight Repair Treatment",10478,https://www.amazon.com/dp/B01JQCTES6,3
Hair repair oil,Knight's Exclusives Hair & Body Oil 4oz,20244,https://www.amazon.com/dp/B079NRRBJB,3
Hair repair oil,Herbal Essences bio:renew Argan Oil & Aloe Sulfate-Free Conditioner 29.2 fl oz,12162,https://www.amazon.com/dp/B08QCVCXQP,3
