query,title,docid,link,rel
Plumping lip gloss,"Mirenesse Velvet Lip Gloss Plumper, 3 in 1 Instantly Plumps with Vitamin C + Vitamin E and Vinyl Shine, Vegan and Toxin Free, 71 Erotic .05 oz Mini",9626,https://www.amazon.com/dp/B07QHT4R3M,5
Plumping lip gloss,Lip Pulse Stung Lip Plumping Serum,9668,https://www.amazon.com/dp/B000BOYLYQ,5
Plumping lip gloss,High Volume Lip Plumper Gloss - Le Fair Advanced Lip Complex - Dramatic Lip Enhancement Without Injections or Surgery - Hydrate & Moisturize - Get Bigger Fuller Sexier Healthier Lips,9679,https://www.amazon.com/dp/B0108L8MIC,5
Plumping lip gloss,"Frankies Bikinis Lip Butter Gloss, Sleeping Vegan Lip Mask Overnight, Moisturizing Lip Plumper, Vitamin E Lip Balm Moisturizer, Hydrating Lip Oil with Cocoa Butter, Made in USA, Guava 0.7 Ounces",9720,https://www.amazon.com/dp/B0B8DZ7H5F,5
Plumping lip gloss,"Farmacy Filling Good Hyaluronic Acid Serum 1 Oz! Formulated With Hyaluronic Acid, Collagen Peptides & Encapsulated Thyme Extract! Skin-Plumping And Micro-Filling Serum That Hydrates And Smooths Skin!",9882,https://www.amazon.com/dp/B092RRHBSX,3
Plumping lip gloss,"Aphro Celina Hyaluronic Acid Serum For Face - Plumping Face Serum Reduce Wrinkles Anti Aging Hydrating Facial Skin Care Product, German Blend Derm Intensives Hydrate Moisturize Plump 100ml",10034,https://www.amazon.com/dp/B08X8NN9DC,3
Plumping lip gloss,"NYX PROFESSIONAL MAKEUP Soft Matte Lip Cream, High-Pigmented Cream Lipstick in Abu Dhabi",10433,https://www.amazon.com/dp/B013QNDCP2,3
Plumping lip gloss,Bare Minerals Something to Talk A-Pout Mini Moxie Plumping Lipgloss Set,11486,https://www.amazon.com/dp/B075TS3Q1K,5
Plumping lip gloss,Ina Beauty The Original Jade Roller Natural Stone Massager for Face and Neck – JULY 2019 UPGRADE: Now Welded Metal With Silicone Cap to Stop Squeaking or the Stone Falling Off,11804,https://www.amazon.com/dp/B079KW81R1,1
Plumping lip gloss,"Z-BEAUTY--OVERNIGHT ANTI-AGING FORMULA- Night Time Skin Care breakthrough! Achieve a deeper more productive sleep while firming, toning and beautifying skin from the inside out. 30 Veggie Caps",13064,https://www.amazon.com/dp/B010EK1Z0O,1
Plumping lip gloss,"Dr. LeWinn’s | Ultra R4 | Collagen Surge Plumping Gel | Lift & Firm | Rejuvenate, Refine, Replenish, and give Radiance to skin | Soft Collagen Pearls | Rejuvenating Hyaluronic Acid to Hydrate and Smooth | 30 Grams",13771,https://www.amazon.com/dp/B07RXMXMHX,3
Plumping lip gloss,Pantene Pro-V Ultimate 10 BB Conditioner - 24 fl oz,13846,https://www.amazon.com/dp/B00B9V956O,1
Plumping lip gloss,FRAGRANCE HOUSE WEXLER ADVANCED NO INJECTION LIP PLUMPER,14297,https://www.amazon.com/dp/B0030FVI4E,5
Plumping lip gloss,"Mirenesse Lip Sex Plump & Fill Tint, Hydrating Plumping Lipstick Balm with Tint and Vitamin C + Vitamin E, Vegan and Toxin Free, 1 Raw Nude 0.07 oz",14322,https://www.amazon.com/dp/B07QDL4RN7,5
Plumping lip gloss,Too Faced Melted Matte Liquid Lipstick Strawberry Hill,14632,https://www.amazon.com/dp/B08FZJR17J,4
Plumping lip gloss,"Neutrogena Bright Boost Facial Moisturizer with Broad Spectrum UVA/UVB SPF 30 Sunscreen, Brightening Oil-Free Face Moisturizer with Neoglucosamine, Moringa Seed, Vitamin C & E, 1.0 fl. oz (Pack of 5)",14660,https://www.amazon.com/dp/B08Q4KZ8Z1,1
Plumping lip gloss,HIGHONLOVE Lip Gloss for Couples | Hydrating and Plumping Lip Gloss for Enhanced Sensation | Hemp Seed Oil Gloss | Soft Moisturizing Lip Gloss | Sensual Lip Gloss for Women (7 ml),15038,https://www.amazon.com/dp/B0BBK1B5BT,5
Plumping lip gloss,ETOSELL 12Pcs Lipstick Set Smooth Lip Glosses Set Mini Lip Stain Waterproof Long Lasting Matte Portable Lipstick Set Gift for Girls and Women,16276,https://www.amazon.com/dp/B09J17DRVQ,4
Plumping lip gloss,Ogx Conditioner Biotin & Collagen 19.5 Ounce (576ml) (Pack of 2),16546,https://www.amazon.com/dp/B00NFVIHM4,1
Plumping lip gloss,"Lip Plumper Gloss, Lip Care serum, Lip Enhancer Lipstick, Hydrating & Moisturizing Clear Plumping Fuller Lip Gloss, Reduce Fine Lines, 5ML",17544,https://www.amazon.com/dp/B08JTNPLBB,5
Plumping lip gloss,"DuWop 3-Piece Gift Set - Lip Plumping Lip Venom, Reverse Lipliner and Venom Flash Gold with Bag",18406,https://www.amazon.com/dp/B08LMZCWVC,5
Plumping lip gloss,"Bakuchiol 2% Serum with Retinol for Face, Anti-Aging, Hyperpigmentation and Acne Flare-Ups, 1 Fl Oz (30ml)",19495,https://www.amazon.com/dp/B0B93NRH54,1
