query,title,docid,link,rel
Organic lip balm,"Duke Cannon Supply Co. - Tactical Lip Protectant Balm, Fresh Mint (0.56 oz) Superior Performance Lip Protection Balm for Hard Working Men - Fresh Mint",6816,https://www.amazon.com/dp/B01BYWYNUA,2
Platform heels,Breckelle's Women Leatherette Open Toe Woven Espadrille Slipper Sandal CC76 - Grapefruit (Size: 6.0),478421,https://www.amazon.com/dp/B00UYDI0T6,3
Hydrating face serum,"Essential Glo Vitamin C Anti Aging Face Serum Care With Vitamin E & Botanical Hyaluronic Acid | Hydrate, Moisturize, Soothe & Revitalize Skin | Prevent Breakouts, Unclog Pores, Soften Skin",11736,https://www.amazon.com/dp/B075486JVD,4
Clear lip gloss,MARC JACOBS Enamored Hi Shine Lip Lacquer Gloss 382 SUGAR High,3872,https://www.amazon.com/dp/B07XYFH5DZ,3
Casual blazer for men in slim fit style,Cameinic Men's Casual Slim Fit Turtleneck Pullover Sweaters Khaki,306363,https://www.amazon.com/dp/B01LZFWO7Q,1
Leg warmers,adidas Girls' Stripe Mesh Shorts,105726,https://www.amazon.com/dp/B09DXKB5SZ,1
Sunscreen spf 50,"Leader Kids Sunscreen Lotion Broad Spectrum SPF 50, Mineral Based, Reef Friendly, Water Resistant Moisturizing Lotion, 6 Ounce",23625,https://www.amazon.com/dp/B09527LPT3,5
Cardigan sweaters for women,Replio Oversized Sweatshirt for Women Crewneck Pullover Print Graphic Y2k Long Sleeve Top Fleece Jersey Casual Teen Girls,145224,https://www.amazon.com/dp/B0BSMXWBCF,3
Kids’ winter coat waterproof,"Dreamyth Toddler Boys Girls Fleece Hoodies,Baby Cute Bear Ear Snowsuit Winter Fall Zip Up Jacket Kids Warm Coat Outwear",94581,https://www.amazon.com/dp/B09HHLPF3P,4
Crop top,OutTop Women Fuzzy Sweater Hoodies Funny Cat Fleece Lined Hooded Pullover Sweatshirt Fall Winter Loose comfy Tunic Tops,378532,https://www.amazon.com/dp/B08P1T6Z9H,3
Running shoes with cushions,Women BootsBoomboom Fall Winter Women's Bootie Lace Patchwork Ankle Boots Shoes,270711,https://www.amazon.com/dp/B07WG8STGX,1
Leather jacket men,Snow Country Outerwear 3X-7X Men's Big Sizes Windbreaker Packable Rain Jacket,220503,https://www.amazon.com/dp/B09217P6YJ,2
Setting spray,"6 Packs Water Wave Crochet Braid Passion Twist Synthetic Hair Braid 18 Inches Ombre Bohemian Curly Wave Braiding extensions(22 Strands/pack,T1/Grey#)",1245,https://www.amazon.com/dp/B08BYFDVC1,1
Crop top,Knitted Sweater Cardigan for Women Cute Daisy Flower Print Top Casual Button Down V-Neck Long Sleeve Lightweight Coat Outwear,450995,https://www.amazon.com/dp/B0BFQNDQ9Y,3
High waisted jeans,"Yeyamei Pajama Pants for Women Lightweight,Women's Comfy Casual Striped Print Sweatpants Drawstring Palazzo Lounge Pants",248299,https://www.amazon.com/dp/B086HHF1WM,3
Womens sweaters warm,Top Christmas Gifts for Girls hair clips Age 3 4 5 6 7 8 9 10 Hair Accessories kit Great Gifts with Christmas gift boxes for Little Girls Back to School Supplies for Girls Accessories goody clips,5019,https://www.amazon.com/dp/B07YCQRKZS,1
Womens sweaters warm,NA Mcspabwhr Light Auburn Wig Synthetic Straight Hair Short Bob Cute Middle Part Shoulder Length Fashion Colorful Wigs (Light Auburn),15958,https://www.amazon.com/dp/B09K36HX4Y,1
Liquid eyeliner,Simple Switch Kit for Fast Makeup Brush Cleaning | Makeup Cleaner Wet Pad and Color Switch Dry Sponge Removes Eyeshadow Color from Makeup Brushes,1127,https://www.amazon.com/dp/B01MSHC70L,1
Body spray,"FamzZONUS Silicone Bath Body Brush- Silicone Bath Brush, Exfoliating Brush, Shower Cleaner, Body Scrubbers for Use in Shower, Silicone Scrubber Body, Silicone Loofah for Women and Men",331,https://www.amazon.com/dp/B08KTZCKNX,1
Body spray,Polder Styling Station (Teal Blue),261,https://www.amazon.com/dp/B01690CEE4,1
V-neck t-shirt,"Jaqqra Renaissance Skirt,Mens Kilt Scottish Tartan Kilt Highland Casual Kilt 4 Tartans Gothic Kilts for Men",325181,https://www.amazon.com/dp/B0B7J9JFD8,1
Kids t-shirts,"SprayWhip Bendable Spray Nozzel Stick for Sunscreen and Muscle Relief Cans - Patented, Universally Compatible Wand Reaches Back and Legs - Includes 2 Applicators",994,https://www.amazon.com/dp/B08JS431S6,1
Hiking boots for women,Coolture Men's Cooling Vest,4677,https://www.amazon.com/dp/B00J8MUS6W,1
Makeup remover wipes,Manicure Kit Nail Clippers Set Professional Pedicure 15 Piece Black Stainless Steel Makeup Grooming Set Cutter Ear Pick Tweezers Scissors Nail file Gift for Man & Women (black/navy_15in1)…,341,https://www.amazon.com/dp/B0862BZYQP,1
Body spray,Josie Maran Escape To Morocco Holiday Hair & Body Beautifiers,293,https://www.amazon.com/dp/B00FG0SX9O,1
Makeup remover wipes,Hampstead Square Lighted Makeup Mirror 7x Magnified Vanity Mirror With Light - Suction Cup – Compact Cordless Travel Mirror,610,https://www.amazon.com/dp/B01HED500A,1
Ripped jeans men,ANJUNIE mens Running Shorts,215982,https://www.amazon.com/dp/B07MDQN1BL,1
Eyelash curler,"evebel 30pcs Eyelash Curler Refills Pads, Silicone Rubber Curler Replacement Pads Refill Pads Multicolored Eyelash Curlers Pads with a Clear Storage Box Universal Gifts for Girls, Multi-colored",2511,https://www.amazon.com/dp/B098FBNSJN,4
Platform heels,Caparros Women's Joelle Platform,369882,https://www.amazon.com/dp/B002QV0JPW,2
Shampoo and conditioner set for curly hair,BRILLIANCE COARSE Color Protection Shampoo & Conditioner,23553,https://www.amazon.com/dp/B07WSS5BZB,3
Lightweight jacket for men,"Aisillac 20Pcs Reusable Cotton Rounds, 3.15inch Makeup Remover Pads Organic Bamboo Cotton Pads 3 Layers Zero Waste Washable Facial Cleansing Cosmetic Removal Wipe Cloth for Face Eye with Laundry Pouch",462,https://www.amazon.com/dp/B088BBVS9D,1
Eyelash curler,"LA HAIR TOOLS LEANGELIQUE Heated Eyelash Curler - Le Angelique Heated Eyelash Wonder Curler, Heated Eyelash Curler & Brow Set",19421,https://www.amazon.com/dp/B01GSXET1S,4
Bronzer powder,NIRAPARA SAMBAR POWDER 100G,22874,https://www.amazon.com/dp/B005FIVMB8,1
Matte foundation,2 x Maybelline Superstay Better Skin Powder Compact Foundation 9g - 010 Ivory,1840,https://www.amazon.com/dp/B01FPGE8F6,3
Sunscreen spf 50,Shield Safety - SmartShield SPF 30 Sunscreen 64 oz with Pump,6718,https://www.amazon.com/dp/B074P9BTPG,3
Setting spray,SHEBA NAILS State Board Sealed Odorless Acrylic Try Me Kit,1815,https://www.amazon.com/dp/B0971SNM5P,1
Gloves for women,Brazilian Keratin Hair Treatment by Calily Life Professional Grade Blowout Straightening Serum Infused with a Keratin-rich Blend of Proteins and Luxurious Fragrance - 250ml,6792,https://www.amazon.com/dp/B07K6YKC4J,1
Frilly shorts,Womens Costumes for Bavarian Oktoberfest Carnival Halloween Gingham Beer Girl Costumes Waitress Dress Traditional,166691,https://www.amazon.com/dp/B0B9CBKV7D,1
Leather jacket men,COTZFOZ Spring Autumn Streetwear Jackets Men Hooded Casual Windbreaker Male Hip Hop Coat 2 XL,281291,https://www.amazon.com/dp/B08GC24JGW,2
Blush brush,"(Pack of 2) Maybelline New York Dream Mousse Blush, 60 Coffee Cake, 0.2 Oz by Maybelline",17992,https://www.amazon.com/dp/B00BYHSW9E,1
Plumping lip gloss,Pantene Pro-V Ultimate 10 BB Conditioner - 24 fl oz,13846,https://www.amazon.com/dp/B00B9V956O,1
Makeup remover wipes,"EYELASHEVOLUTION DIY Eyelash Extension, 12 Clusters Volume/Natural Eyelashes Set 3D Effect Glue Bonded Band Individual Lash Home Eyelash Extension, C curl Lashes Pack (12mm-Volume)",644,https://www.amazon.com/dp/B08WYLMXX3,1
Matte pink lipstick,NICKA K LIPSTICK WITH VITAMIN E CONDITIONING GLOSS #706 by Nicka K,19733,https://www.amazon.com/dp/B004TBEZ20,3
High waisted jeans,SweatyRocks Women's Basic Solid Sleeveless Ribbed Knit Bodycon Midi Tank Dress Black L,35122,https://www.amazon.com/dp/B095XW6KHQ,1
Shampoo and conditioner set for curly hair,"Pantene Pro-V Repair & Protect Conditioner, 17.7 fl oz",21064,https://www.amazon.com/dp/B0BW4MFNFH,1
Running shoes with cushions,Robeez Soft Soles Bunny Slip On With Socks (Infant/Toddler),281589,https://www.amazon.com/dp/B000VTRMHE,1
Body spray,HC Hair 7a Unprocessed Brazilian Virgin Human Hair Extensions Kinky Curly weave 3 Mix Length Hair Bundles with Lace Frontal Closure(13×4) (14 16 18+12),256,https://www.amazon.com/dp/B01G3O3SYQ,1
Clear lip gloss,Khroma Beauty Honey Stick Lip Gloss - Cherry Blossom Honey,20925,https://www.amazon.com/dp/B00CP2A0ZQ,3
Gentle facial cleanser with natural ingredients,"NATURAL DEODORANT, FOREST FRESH, NATURAL and ORGANIC Ingredients, EXTRA STRENGTH, EFFECTIVE, ALL NATURAL deodorant that WORKS! Aluminum free, Propylene Glycol free, By YAYA Organics",7907,https://www.amazon.com/dp/B0182X054C,1
Clear lip gloss,PUPA MILANO LIP PERFECTION LIPGLOSS (09),21987,https://www.amazon.com/dp/B0051JCY6S,3
Cardigan sweaters for women,"LEXUPA Long Sleeve O-Neck Pullover Top for Women,2022 Halloween Skeleton Print Sweatshirt,Casual Fashion Blouses Tops",459492,https://www.amazon.com/dp/B0B9B7D8W7,3
Makeup blender sponge,Zink Color Oblong Blending Sponge 3Pc Trio Set,4424,https://www.amazon.com/dp/B00E84UPOU,4
Womens sweaters warm,"MooGoo - Natural Deodorant - A non-irritating mens and womens deodorant - Convenient roll-on - Aluminum free, non-aerosol, non-stinging formula for all skin types including very sensitive skin",12259,https://www.amazon.com/dp/B01F4DTXEQ,1
Cardigan sweater with pockets,"Issac Liev Isaac Liev Trendy Extra Long Duster Soft Lightweight Cardigan - Made in The USA (3X-Large, Royal)",39156,https://www.amazon.com/dp/B09TDHVN99,4
Cruelty-free makeup set,"iLoveCos Cosmetics Makeup Brushes Professional Makeup Brush Set Makeup KitsKabuki Foundation Blending Blush Eyeliner Face Powder Brush 8pcs, Golden Black",11026,https://www.amazon.com/dp/B00USQM76Q,2
Gloves for women,"Roll on Wax Kit - Batiki Wax Roller, Aloe Vera Roll on Wax with Natural Ingredients & Vitamin E, Wax Roller Kit including Carry Bag, Soft Wax Kit, Wax Roller Kit for Hair Removal",7637,https://www.amazon.com/dp/B0BHFBHXW8,1
Leather jacket men,Milwaukee Leather SFM1870 Men's Black Button Closure Car Coat Blazer Leather Jacket,93861,https://www.amazon.com/dp/B077NHM1GR,3
Plumping lip gloss,Bare Minerals Something to Talk A-Pout Mini Moxie Plumping Lipgloss Set,11486,https://www.amazon.com/dp/B075TS3Q1K,5
Matte pink lipstick,REVOLUTION ROXI ROXXSAURUS RIDE OR DIE LIP COLLECTION,8302,https://www.amazon.com/dp/B08CSNBV1X,5
Cardigan sweaters for women,Nihewoo Womens Blouse Long Cardigan Coat Tops Camouflage Print Coat Long Sleeve Coat Loose Fit Coat Parka Outerwear,165294,https://www.amazon.com/dp/B07VCJY52D,4
Running shoes with cushions,Skinners Minimalist Barefoot Sock Shoes for Kids | Ultra Portable & Lightweight Footwear,484944,https://www.amazon.com/dp/B07W6W7QG5,2
Kids t-shirts,Detangling Brush Pink Hair Brush For Women Best Detangler for Adults and Kids - HAIR GLIDER,304,https://www.amazon.com/dp/B00TNREDHW,2
Leg warmers,Viking Arm and Leg Warmers Set,410494,https://www.amazon.com/dp/B009F3Q1TC,4
Blush brush,Icing Expert Retractable Kabuki Brush Girls Black None,3103,https://www.amazon.com/dp/B00OI684KA,3
Gray baggy jeans,Lilly Rocket Dark Grey Rhinestone Bling Crystal Skull with Star Eyepatch Key chain,127998,https://www.amazon.com/dp/B008M2CVCI,1
Ripped jeans men,ANJUNIE mens Running Shorts,305401,https://www.amazon.com/dp/B07M6DK2DC,2
Lightweight jacket for men,"HADIZ Lash Mirror for Eyelash Extensions, Stainless Steel Eyelash Mirror Square, Lash Extension Tool, Beauty Mirror (Gold)",126,https://www.amazon.com/dp/B08LGKQBWP,1
Body spray,"Aveda Volumizing Tonic, 1.4 Ounce",362,https://www.amazon.com/dp/B009EAFH32,2
Maxi dress,Women's Chevron Maxi Dress Strapless Coral and Mint Size: Large,7952,https://www.amazon.com/dp/B00J8V6CWW,5
Kids t-shirts,Red Lota or Bodna or Restroom Jug,1119,https://www.amazon.com/dp/B092TVC5N8,1
Leg warmers,Leg Warmer(One Size-White),222689,https://www.amazon.com/dp/B002YJHPCG,4
Hydrating lip oil,3 PACK!! NICKA K NEW YORK Lip Gel Color with Vitamin E (Aloe),16043,https://www.amazon.com/dp/B07Z9LPTLR,3
Shampoo and conditioner set for curly hair,"Carol’s Daughter Almond Milk Leave In Conditioner with Almond Milk, Aloe Butter and Shea Oil for Extremely Damaged Hair, 8 fl oz",6839,https://www.amazon.com/dp/B01DD1NOZU,2
Plumping lip gloss,"180 Cosmetics Professional Breast Firming Shaping & Lifting Cream, Clinically Approved, Can be Used After Breastfeeding or Diet or Surgical Intervention or Other Breast Enlargement, 100 ml / 3.3 Oz",6409,https://www.amazon.com/dp/B0051OSCZ0,1
Blush brush,Icing Expert Big Travel Kabuki Brush Girls Black None,3203,https://www.amazon.com/dp/B00OI60OEO,3
Kids’ winter coat waterproof,2117 of Sweden Women’s Winterjacket,438992,https://www.amazon.com/dp/B014IOVYM6,3
Hair repair oil,"Bobbi Brown Soothe & Repair Extra Skincare Set: Soothing Cleansing Oil (200 ml), Extra Repair Eye Cream (15 ml), Extra Repair Moisturizing Cream (30 ml)",18374,https://www.amazon.com/dp/B08PPQDYGH,3
Cardigan sweaters for women,Aokin Women Long Sleeves Cascading Open Front Asymmetric Hem Jumper Cardigan Knit Shawl,302962,https://www.amazon.com/dp/B00EJJ78F8,3
Kids t-shirts,"Philips Sonicare HX6032/60 Sonicare for Kids Brush Heads, Ages 4-7, 2-Pack",1407,https://www.amazon.com/dp/B002CVTVV4,2
Womens sweaters warm,Hair Claw Clips for Women - Large Plastic Matte Jumbo Nonslip Claw Hair Clips Accessories for Girls Fashion Strong Hold French Rectangle Hair clips for Thick Long Curly Jaw Clips Clear Brown Beige,8020,https://www.amazon.com/dp/B091628JHJ,1
Organic lip balm,"Dr. Bronners Organic Moisture Lip Balm & Magic Massage Balm (Lemon Lime Lip Balm, 2 Pack)",20801,https://www.amazon.com/dp/B07MWH7PTK,3
Womens skinny jeans,Girls Hair Clips Accessories Set with Gift Organizer - Hair Bows Hair Clips Hairbands - Great Xmas Present Birthday Gifts for Little Girls Toddlers preschoolers Age 3 4 5 6 7 8 9 10 (red),16649,https://www.amazon.com/dp/B07YCR97M3,1
High waisted jeans,p9364 X-Large Black,383285,https://www.amazon.com/dp/B01H7JO7AK,2
Setting spray,XCXZKJ Colored Hair Extensions Clip 3 Colors in One 24 Pcs 22 Inch Party Highlights Rainbow Kids Synthetic Hair Accessories for Girls Hairpieces Cosplay Party Hair Accessories Gift,2225,https://www.amazon.com/dp/B094CBH5JN,1
Makeup brush set,"30 Pcs Lash Shampoo Brushes Soap Bottle Set, 10 Eyelash Extensions Mascara Brushes 10 Peel Off Blackhead Nose Cleaning Brush 10 Plastic Foam Reusable Bottle for Women Girl(Black,Simple)",612,https://www.amazon.com/dp/B0B6C3VFBF,3
Lightweight jacket for men,NICKA K LIPSTICK WITH VITAMIN E BERRY PLUM #806,451,https://www.amazon.com/dp/B004TB6HVM,1
T-shirt dress women,VAIFTILNO Demin Dress for Women Casual Loose Short Sleeve Lapel Button Down Faux Jeans Mini Dress with Ruffled Hem,222482,https://www.amazon.com/dp/B091FMZYDM,4
Wool scarf,"chouyatou Men's Classic Plaid Two-Button Wool Blend Tailored Suit Separate Coat (Small, Gray)",229517,https://www.amazon.com/dp/B01L9DIRJC,1
Face lotion with sunscreen,"2 Pieces Women Facial Rollers Massager Face and Eye Puffiness Roller Stainless Steel Facial Roller Face Roller and Facial Tool White, Pink for Skin on Face and Neck",309,https://www.amazon.com/dp/B095CG99D8,1
T-shirt dress women,Funic Fashion Women Long Sleeve Lace Kimono Cardigan Top Blouse T-Shirt Beachwear,417800,https://www.amazon.com/dp/B07CSPJCDC,1
Swim trunks,BreastFull Intensiv Breast Enlargement Cream – Clinically Tested to Increase Bust Size 8.4% in 56 Days – 2 Month Supply,269,https://www.amazon.com/dp/B071Z4DVQ6,1
Gentle facial cleanser with natural ingredients,Vika's Essentials Facial Wash for oily skin,18679,https://www.amazon.com/dp/B00WYHLOWU,1
Nail polish,Headphone Earphones Earbuds,614,https://www.amazon.com/dp/B087F9FBCW,1
Makeup remover wipes,Lashes Gallery Mink 3D False Fake Eyelashes. Style: VIXEN. Cruelty-Free. Genuine Premium Siberian Mink Fur False Lashes,730,https://www.amazon.com/dp/B07K54JG86,1
Plumping lip gloss,Pantene Pro-V Sheer Volume Conditioner 32 fl oz with Pump (Product Size May Vary),4872,https://www.amazon.com/dp/B00HZ6SOY6,1
White waterline eyeliner,Koji Spring Heart Longlasting Liquid Eyeliner (Black),18955,https://www.amazon.com/dp/B000FQSAS8,2
Face lotion with sunscreen,"Paparazzi Visor for Face Sun Protection (Shiny Transparent Plastic) - Adjustable Angle, One Size Fits Most (Mercury Silver with Black Band)",495,https://www.amazon.com/dp/B074PCK923,3
Nail polish,"Nail Poish, Color Changing Gel Nail Polish Soak off LED UV Nail Art Varnish 12PCS Belen",861,https://www.amazon.com/dp/B06XBL3WD3,5
Face lotion with sunscreen,"Vervan All Natural Nourishing and Moisturizing Royal Jelly & Ginkgo Biloba Milk, Gives Luminosity, Prevent Expression Lines, NO Greasy Feeling, Oatmeal Extract, For Damaged Skin, 4 Oz.",364,https://www.amazon.com/dp/B07DFRNF9K,3
Leg warmers,"RMLW4738 - Black Space Girl Leggings, Costume Accessory",125080,https://www.amazon.com/dp/B07J3QYK7Z,4
Blush brush,"Revlon Powder Blush, 004 Wine Not, 1 Count",23143,https://www.amazon.com/dp/B01J38AQOY,1
V-neck t-shirt,"vermers Women Clothes, Casual Patriotic American Flag Cold Shoulder Shirt Tops",27716,https://www.amazon.com/dp/B07DKHRLHG,1
High waisted jeans,"5665 Women's Pants, Elastic Destroyed Hole Leggings Short Pants Denim Shorts Ripped Jeans",255920,https://www.amazon.com/dp/B091TMV6XC,3
Matte pink lipstick,NICKA K LIPSTICK WITH VITAMIN E BLACK ORCHID #302,11552,https://www.amazon.com/dp/B004TB7JS2,3
Pastel color eyeshadow palette,"Tarte Tartelette Pro Eyeshadow Palette with Amazonian Clay, Holiday Makeup Trio Gift Set: lil' bloom, lil' toased, lil' juicy",20257,https://www.amazon.com/dp/B08NCPDGZY,5
Cardigan sweaters for women,Womens Soft Bras Summer Breathable Comfy Plain Color Front Cross Side Lace Sports Yoga Bra Full Cup Bra Vest Tops Beige,264858,https://www.amazon.com/dp/B094V1KY93,1
Frilly shorts,ASICS womens Running Shorts,299447,https://www.amazon.com/dp/B07MDGGMPZ,3
Gentle facial cleanser with natural ingredients,"Certified Organic Facial Toner; Cooling, Refreshing, Mildly Scented Peppermint Citrus Berry for Cleansing & Exfoliating! * 4 oz Blue Glass Bottle * Sulfate & Paraben Free! * Buy It! Love IT!",11543,https://www.amazon.com/dp/B00TJ80CO8,1
Matte pink lipstick,"Clinique All About Shadow Palette, Limited Edition.12 oz",19532,https://www.amazon.com/dp/B014HKGIEU,3
Pink purse crossbody,Jessica Simpson Vanessa Camera Xbody,138491,https://www.amazon.com/dp/B07G28TLWC,2
Pastel color eyeshadow palette,"Makeup Revolution Eyeshadow Palette, Reloaded Red Alert",519,https://www.amazon.com/dp/B07QF3J61F,4
Gentle facial cleanser with natural ingredients,Warming Trend Green Tea Masque - BEAUTCONTROL by BeautiControl,14945,https://www.amazon.com/dp/B00XWN0IHM,1
Swim trunks,FlameReflection Women Halo Round CZ Cubic Zirconia Stainless Steel Engagement Ring Band Optional Stud Earrings Size 5 to 11,27877,https://www.amazon.com/dp/B00TBY0KBA,1
Long-lasting waterproof mascara,"2 PCS Thrive Mascara Liquid Lash Extensions Black Mascara for Natural Lengthening and Thickening Effect, Waterproof Smudge-proof Natural No Clumping Smudging Lasting All Day, 0.76 Ounce",22208,https://www.amazon.com/dp/B0C1HGPHN8,4
Leather jacket men,"pxloco Hoodies for Men Fleece, Men's Casual Hooed Hoodies Thick Sherpa Lined Warm Winter Heavyweight Jacket Coats",250929,https://www.amazon.com/dp/B0BK82P45C,2
Anti-aging night cream for sensitive skin,GM Collin Phyto Stem Cell+ Cream 3.5oz,14876,https://www.amazon.com/dp/B084WWX5Y8,2
Long-lasting waterproof mascara,Benefit They're Real Mascara - Limited Edition with Swarovski Crystals,13096,https://www.amazon.com/dp/B017ODX7EQ,3
Makeup blender sponge,The Makeup Bullet - HiDef Cosmetic Finger Sponge - Three Sponge Set,20060,https://www.amazon.com/dp/B073K2H2C3,4
Makeup blender sponge,CuOmix Silicone Makeup Sponge Puff for Liquid Foundation BB Cream Beauty Essentials Jelly Puffs (3 Packs),5227,https://www.amazon.com/dp/B072L744J4,3
White waterline eyeliner,"2 Winged Eyeliner Stamp, Long Lasting, Waterproof and Smudgeproof Liquid Eyeliner Eye Makeup, Eyeliner Vamp Stamp - (10mm Classic Wing Eye Liner Stamp Pen Wingliner, Midnight Black)",19786,https://www.amazon.com/dp/B08KH8VKYZ,4
Sunscreen spf 50,Baby Girls 1-piece Ruffle Swimsuit - UPF 50 Protection - With Matching Hat,441417,https://www.amazon.com/dp/B00K70P972,2
Crop top,Annflat Women's African Print Knee Length Flare Skirts with Pockets X-Large Red,189704,https://www.amazon.com/dp/B01LJG9Q5S,1
Makeup remover wipes,Metme 1920s Flapper Headband Art Deco Vintage Feather Headpiece Roaring 20s Great Gatsby Hair Costume Accessories for Women (Red Feather),448,https://www.amazon.com/dp/B07Y9GC7PF,1
Gentle facial cleanser with natural ingredients,"Essano Certified Organic Gentle Facial Exfoliator, 100ml (3.3oz)",4873,https://www.amazon.com/dp/B00NIDFAU6,1
Makeup remover wipes,"Makeup Brush Cleaning Mat, Makeup Brush Cleaner, Compact Makeup Brush Cleaning Mat, Cosmetic Brush Cleaner, Portable Makeup Brush Cleaner, Makeup Brush Scrubber,",282,https://www.amazon.com/dp/B07Y9CMDQG,1
Anti-aging night cream for sensitive skin,"Day Cream ""Active Care Anti-Aging"" with liquid collagen and amino complex 56+ Black Pearl 50 ml",23624,https://www.amazon.com/dp/B00ATGA082,3
Leather jacket men,COTZFOZ Spring Autumn Streetwear Jackets Men Hooded Casual Windbreaker Male Hip Hop Coat 8 M,98323,https://www.amazon.com/dp/B08GBYP6N8,2
Hiking boots for women,"Mudder 3 Pieces Elastic Sports Headband Wicking Sweatband 5 Inch for Fashion, Yoga and Exercise (Black)",3800,https://www.amazon.com/dp/B07CN2Q72W,1
Blush brush,Matto Goat Hair Powder Mineral Blush Brush Travel Size Natural Wool Brush 1 Piece,15746,https://www.amazon.com/dp/B07FXH61MD,2
Frilly shorts,Womens Sport Shorts for Women Gym Shorts for Women Active Shorts Women Womens Running Shorts with Pockets Women,378971,https://www.amazon.com/dp/B0883G5YMZ,3
Liquid eyeliner,EYELASH EVOLUTION Reusable Self Adhesive Eyelashes Paired Lashes No Glue Required No Liquid Eyeliner Easy To Put On Soft and Comfortable Without Irritation (LC-303 Dandelion),319,https://www.amazon.com/dp/B09NKC8TW7,1
Leather jacket men,pxloco Blue Jackets Shirt Denim Shacket Colorblock Shacket Fuzzy Red Jacket Wool Coats for Men Petite,128488,https://www.amazon.com/dp/B0BJ2NFMFS,2
Hiking boots for women,"[Ships from USA] 10PCS Adults Natural Linen Face Bandana_Covering_MASK Face Protection For Women and Men, Fashion Multicolor Universal Washable Reusable Face Fabric For Cycling Camping",5257,https://www.amazon.com/dp/B08HHJL4FL,1
Womens crop top,2014 Fashion Women Metal Head Chain Forehead Dance Headband Piece Hair band,15444,https://www.amazon.com/dp/B00JDZCZ5G,1
Wool scarf,I LUV LTD Russell Modern Tartan 100% Lambswool Scarf Made in Scotland,376200,https://www.amazon.com/dp/B00O8KU2SS,5
Running shoes with cushions,New Balance 461,93577,https://www.amazon.com/dp/B0045P71QM,4
Hydrating lip oil,"Josie Maran Whipped Argan Oil Illuminizing Body Butter (Full (8oz/240ml), Honey Lavender Chamomile (Model Citizen Limited Edition))",20331,https://www.amazon.com/dp/B00C2QRSU0,2
Bronzer powder,"SEPHORA COLLECTION The Enchanting Glow - Blush, bronzer & highlighter",19315,https://www.amazon.com/dp/B07K8VZHY3,4
Womens crop top,"Reusable Shower Cap for Women – Leakproof, Nonslip Hair Cap for Shower w/ Comfy Flexiband – Soft, Breathable Shower Caps for Women Reusable Waterproof – Durable, Heavy Duty Shower Cap by SMPL OBJECTS (Marble)",169,https://www.amazon.com/dp/B09GNXK3N1,1
V-neck t-shirt,Nike Pro Core Fitted Long-Sleeve Womens Shirt,300064,https://www.amazon.com/dp/B00DGCLOR2,2
Matte foundation,"Almay Clear Complexion Makeup, Hypoallergenic, Cruelty Free, Fragrance Free, Dermatologist Tested Foundation, 1oz",1970,https://www.amazon.com/dp/B087J6PP9X,3
Pastel color eyeshadow palette,Sephora Winter Eyes 16 Eyeshadow Palette 2019 Holiday,15784,https://www.amazon.com/dp/B0812FQGHJ,4
